date,rnet_max,rnet_min,rnet_mea,rterm_max,rterm_min,rterm_mea,pblhera5_max,pblhera5_min,pblhera5_mea,globalradiation_max,globalradiation_min,globalradiation_mea,precipitation_sum,temperature_max,temperature_min,temperature_mea,humidity_min,humidity_mea,wind_mea,heatindex_max,heatindex_min,heatindex_mea,heatwave_has,heatwaveduration_sum,heatwaveintensity_ind,coldwave_has,coldwaveduration_sum,coldwaveintensity,spi_ind,elnino_ind,pm10_max,pm10_min,pm10_mea,pm25_max,pm25_min,pm25_mea,no_max,no_min,no_mea,no2_max,no2_min,no2_mea,nox_max,nox_min,nox_mea,o3_max,o3_min,o3_mea,so2_max,so2_min,so2_mea,Data,organiccarbonbiofuelemissions_max,organiccarbonbiofuelemissions_min,organiccarbonbiofuelemissions_mea,organiccarbonbiogenicemissions_max,organiccarbonbiogenicemissions_min,organiccarbonbiogenicemissions_mea,organiccarbonanthropogenicemissions_max,organiccarbonanthropogenicemissions_min,organiccarbonanthropogenicemissions_mea,organiccarbonbiomassburningemissions_max,organiccarbonbiomassburningemissions_min,organiccarbonbiomassburningemissions_mea,blackcarbonbiomassburning_max,blackcarbonbiomassburning_min,blackcarbonbiomassburning_mea,blackcarbonbiofuel_max,blackcarbonbiofuel_min,blackcarbonbiofuel_mea,so2antropogenico_max,so2antropogenico_min,so2antropogenico_mea,so4antropogenico_max,so4antropogenico_min,so4antropogenico_mea,so2biomassburning_max,so2biomassburning_min,so2biomassburning_mea,blackcarbonantrogonenico_max,blackcarbonantrogonenico_min,blackcarbonantrogonenico_mea,comerra2_max,comerra2_min,comerra2_mea,aodterramodis_max,aodterramodis_mea,aodterramodis_min,no2omi_max,no2omi_mea,no2omi_min,o3omi_max,o3omi_mea,o3omi_min,cases_sum,deaths_sum,week_number_ind,age_0_sum,age_1_10_sum,age_11_20_sum,age_21_30_sum,age_31_40_sum,age_41_50_sum,age_51_60_sum,age_61_70_sum,age_m70_sum,man_sum,woman_sum,unknownsex_sum,codibge
2001-02-04,3101632.0,3.599998771308677e-12,977970.7936507936,-43019.5,-363064.625,-196670.76686507935,1844.816792488098,14.52964687347412,563.8146711758205,,,,31.2,32.1,19.7,25.4,52.0,70.57142857142857,2.314285714285714,27.557552362917058,25.436462409576077,26.460125713152674,,0,0.0,,0,0.0,-1.48894202131772,-0.5,,,,,,,,,,,,,,,,,,,,,,2001-02-04,0.0,0.0,0.0,9.258372e-12,8.931522e-12,9.094439571428573e-12,4.2035708e-11,4.2007287e-11,4.2023527285714285e-11,2.7586822e-12,1.2160418e-14,5.496399789113095e-13,2.9543035e-13,1.3075485e-15,5.897430822619049e-14,0.0,0.0,0.0,5.8685146e-10,5.863967e-10,5.866240885714285e-10,2.7291946e-11,2.727063e-11,2.7282810857142857e-11,1.9906299e-13,8.664949e-16,3.942710048571429e-14,1.6022739e-11,1.6008528e-11,1.6016648285714285e-11,1603.121,194.90033,627.505319345238,,,,,,,,,,45,0,5,0,24,3,3,4,5,4,0,2,24,21,0,3550308
2001-02-11,3089920.0,3.599998771308677e-12,831788.6984126985,-31572.9375,-372821.0,-161190.40773809524,1652.0468292236328,45.4143123626709,560.7752565807766,,,,112.3,31.3,20.3,23.885714285714283,55.0,79.38571428571429,1.8142857142857145,26.64888784909572,22.492877519750124,24.12552055175046,,0,0.0,,0,0.0,-1.29526430930745,-0.5,,,,,,,,,,,,,,,,,,,,,,2001-02-11,0.0,0.0,0.0,9.642065e-12,9.3116626e-12,9.477117585714286e-12,4.204992e-11,4.2035708e-11,4.2043829142857146e-11,2.4060753e-12,1.0415282e-14,4.753299114136904e-13,2.58904e-13,1.1267031e-15,5.127097884940477e-14,0.0,0.0,0.0,5.8616934e-10,5.857146e-10,5.860069285714286e-10,2.7263525e-11,2.7242208e-11,2.725438942857143e-11,1.7102986e-13,7.2771666e-16,3.3518110466249995e-14,1.6029844e-11,1.6022739e-11,1.6026799e-11,1337.9103,159.6275,469.6912438095238,,,,,,,,,,45,0,6,0,30,3,2,2,1,0,1,6,24,21,0,3550308
2001-02-18,3110464.0,3.599998771308677e-12,972298.1587301588,-51548.1875,-408424.0,-197110.94890873012,1750.271011352539,39.23679924011231,652.1912099293301,,,,73.2,31.3,19.5,23.714285714285715,50.0,78.17142857142858,1.8571428571428568,25.023481746551152,22.524857726233357,24.098206971395594,,0,0.0,,0,0.0,-1.18299727703354,-0.5,,,,,,,,,,,,,,,,,,,,,,2001-02-18,0.0,0.0,0.0,9.748646e-12,9.446666e-12,9.630391857142856e-12,4.207834e-11,4.206413e-11,4.207022e-11,2.0534685e-12,8.895664e-15,4.0413187863988094e-13,2.2232216e-13,9.632053e-16,4.3812645922619045e-14,0.0,0.0,0.0,5.857146e-10,5.8503247e-10,5.853897642857143e-10,2.7235103e-11,2.7213787e-11,2.7225967571428572e-11,1.4299673e-13,6.1257433e-16,2.7937525514821427e-14,1.6044055e-11,1.6029844e-11,1.6037964857142856e-11,1007.7974,150.1074,494.1495411309524,,,,,,,,,,53,0,7,0,41,2,0,0,1,3,1,2,31,22,0,3550308
2001-02-25,3164544.0,3.599998771308677e-12,1058081.015873016,-22694.1875,-453145.0,-212829.85763888888,1693.1451416015625,54.29702568054199,533.8527349593147,8.0,4.9,6.5,81.80000000000001,32.9,14.7,23.957142857142856,41.0,76.57142857142857,2.0,27.287206159164477,21.90548430555566,24.47657562581665,,0,0.0,,0,0.0,-1.14999967036685,-0.5,,,,,,,,,,,,,,,,,,,,,,2001-02-25,0.0,0.0,0.0,9.372059e-12,8.931522e-12,9.152297828571428e-12,4.2106763e-11,4.207834e-11,4.209052042857143e-11,1.7590374e-12,7.60156e-15,3.472224593315476e-13,1.9034774e-13,8.179221700000001e-16,3.747589738404762e-14,0.0,0.0,0.0,5.8503247e-10,5.845777e-10,5.847726057142857e-10,2.7206681e-11,2.7185365e-11,2.719754557142857e-11,1.2106982e-13,5.212845e-16,2.386052786845238e-14,1.605116e-11,1.6044055e-11,1.6048115e-11,1242.13,223.49072,583.7552392857143,,,,,,,,,,82,0,8,0,60,4,0,2,6,1,5,4,47,35,0,3550308
2001-03-04,3115328.0,3.599998771308677e-12,1089900.6984126985,-46542.5,-496945.4375,-263119.97222222225,1628.436264038086,22.496554374694824,584.410684744517,9.5,5.9,8.071428571428571,53.4,30.9,16.1,23.014285714285712,39.0,69.64285714285714,2.4285714285714284,25.038592900363888,23.26718189790905,24.200187738797386,,0,0.0,,0,0.0,-1.09327245263008,-0.4,,,,,,,,,,,,,,,,,,,,,,2001-03-04,0.0,0.0,0.0,8.856915e-12,8.416379e-12,8.637154571428572e-12,4.2120973e-11,4.2106763e-11,4.2112853e-11,1.4974688e-12,6.303986e-15,2.920672580202381e-13,1.6098234e-13,6.722054e-16,3.1280722246249996e-14,0.0,0.0,0.0,5.8435035e-10,5.838956e-10,5.841554557142858e-10,2.717826e-11,2.7156943e-11,2.7169124142857142e-11,1.0261236e-13,4.297778e-16,1.9967814097321427e-14,1.6065371e-11,1.605116e-11,1.6058265857142856e-11,951.25793,144.82938,410.7299508333333,,,,,,,,,,74,0,9,0,57,4,3,2,2,0,3,2,37,37,0,3550308
2001-03-11,2695360.0,3.599998771308677e-12,782600.126984127,-21683.0,-381962.8125,-166797.89732142858,1537.3357238769531,27.36377239227295,568.231246327597,11.1,0.0,6.614285714285714,27.4,30.5,18.2,23.685714285714287,40.0,73.94285714285715,2.2,26.56022579355553,22.368649893824664,24.13730507852466,,5,4.1441,,0,0.0,-1.01087884335446,-0.4,,,,,,,,,,,,,,,,,,,,,,2001-03-11,0.0,0.0,0.0,8.341772e-12,7.901235e-12,8.122010985714286e-12,4.2149395e-11,4.2120973e-11,4.213721414285714e-11,1.2359003e-12,5.008147e-15,2.369137992625e-13,1.3156143e-13,5.267054e-16,2.508287275779762e-14,0.0,0.0,0.0,5.838956e-10,5.832135e-10,5.835382928571428e-10,2.7149838e-11,2.7128522e-11,2.7140702571428572e-11,8.4154905e-14,3.3837952000000003e-16,1.6075968451130953e-14,1.6072477e-11,1.6065371e-11,1.606943157142857e-11,1472.459,170.24515,563.9616092857143,,,,,,,,,,96,0,10,0,62,5,6,6,5,4,3,2,45,51,0,3550308
2001-03-18,2979392.0,3.599998771308677e-12,922351.746031746,-22504.0,-399400.25,-196142.39732142855,1486.4928283691406,52.39721298217773,505.8378319059099,9.1,4.4,6.814285714285715,7.9,32.5,19.4,24.842857142857145,39.0,71.62857142857142,1.8285714285714287,27.257732909777896,23.64217189523117,25.782332885857222,,0,0.0,,0,0.0,-1.05653032610429,-0.4,,,,,,,,,,,,,,,,,,,,,,2001-03-18,0.0,0.0,0.0,7.826628e-12,7.513989e-12,7.634274142857143e-12,4.2163606e-11,4.2149395e-11,4.215751557142857e-11,1.0644818e-12,3.8979355e-15,1.9122754428988093e-13,1.09634524e-13,4.0191502000000004e-16,1.986982822916667e-14,0.0,0.0,0.0,5.832135e-10,5.8275873e-10,5.829536271428571e-10,2.7121416e-11,2.71001e-11,2.7112280285714286e-11,7.202572e-14,2.5999245e-16,1.2851137616309523e-14,1.6086688e-11,1.6072477e-11,1.6079582142857144e-11,1424.0569,164.99803,609.3444458333333,,,,,,,,,,74,1,11,0,46,6,4,1,5,4,4,4,42,32,0,3550308
2001-03-25,2939840.0,3.599998771308677e-12,969930.6666666666,-17650.0,-411825.0,-208408.0679563492,1757.2283935546875,14.801385879516602,479.17775782327806,8.9,1.3,6.328571428571428,15.7,32.5,18.7,24.357142857142858,43.0,70.2,1.8142857142857145,26.76133136576845,24.046546817235573,25.17445385045372,,0,0.0,,0,0.0,-1.10241059617903,-0.4,,,,,,,,,,,,,,,,,,,,,,2001-03-25,0.0,0.0,0.0,7.506884e-12,7.450041e-12,7.478462342857143e-12,4.2192028e-11,4.2177817e-11,4.218187728571429e-11,3.0038194e-12,6.6422587e-15,4.580611379833333e-13,3.0897507e-13,6.8391484e-16,4.7129660484583334e-14,0.0,0.0,0.0,5.8253136e-10,5.820766e-10,5.823039885714285e-10,2.7092995e-11,2.7071678e-11,2.7083859142857142e-11,2.0866642e-13,4.534135600000001e-16,3.1649383198988094e-14,1.6093793e-11,1.6086688e-11,1.6090748e-11,1384.1746,159.94043,630.7752054166666,,,,,,,,,,115,0,12,0,88,2,6,5,6,5,2,1,53,62,0,3550308
2001-04-01,2769536.0,3.599998771308677e-12,890789.5873015873,-47103.0,-410721.0,-207196.41369047615,1670.0102977752686,19.53481674194336,494.7031254314241,9.2,3.3,6.585714285714286,43.900000000000006,31.3,17.3,22.11428571428572,44.0,78.92857142857143,1.4428571428571428,24.20710441386101,20.07470832999784,22.37364906331211,,0,0.0,,0,0.0,-0.923433881824599,-0.4,,,,,,,,,,,,,,,,,,,,,,2001-04-01,0.0,0.0,0.0,7.442935e-12,7.386092e-12,7.414005914285715e-12,4.222045e-11,4.2192028e-11,4.220420942857143e-11,4.943601e-12,1.6243959e-14,8.669822910952381e-13,5.082601e-13,1.6709729e-15,8.915209921666667e-14,0.0,0.0,0.0,5.8184924e-10,5.813945e-10,5.816868285714286e-10,2.7064573e-11,2.7043257e-11,2.7054422285714287e-11,3.4539038e-13,1.1301729e-15,6.045506680833333e-14,1.6108004e-11,1.6093793e-11,1.610089814285714e-11,1109.7915,176.3327,545.37857875,,,,,,,,,,96,1,13,0,76,4,0,5,6,4,1,0,46,50,0,3550308
2001-04-08,2555712.0,3.599998771308677e-12,842229.8412698413,-13636.0,-394554.0,-193407.27777777775,1361.956039428711,19.279556274414062,532.7589369425698,8.7,0.1,5.7,27.9,31.3,17.0,22.62857142857143,50.0,75.77142857142857,2.271428571428572,25.705697543940573,20.341967648195503,23.21606979481299,,0,0.0,,0,0.0,-0.917105373639057,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-04-08,0.0,0.0,0.0,7.375434e-12,7.322143e-12,7.349549642857143e-12,4.223466e-11,4.222045e-11,4.222654e-11,6.8833828e-12,2.5854324e-14,1.2758704946785714e-12,7.0765616e-13,2.657597e-15,1.3117553585357144e-13,0.0,0.0,0.0,5.813945e-10,5.8071237e-10,5.810696642857143e-10,2.7036151e-11,2.7014835e-11,2.702600057142857e-11,4.8205884e-13,1.806715e-15,8.926402229940476e-14,1.611511e-11,1.6108004e-11,1.6112064571428574e-11,1175.6847,192.55594,505.8092204761905,,,,,,,,,,108,0,14,0,90,5,2,2,4,3,0,0,60,48,0,3550308
2001-04-15,2672640.0,3.599998771308677e-12,886535.619047619,-24837.125,-461205.0,-231606.37648809524,1477.8563537597656,42.985772132873535,603.5678208896092,9.9,5.4,8.042857142857143,0.0,30.1,15.5,22.11428571428572,42.0,69.14285714285714,3.257142857142857,26.103196070878077,23.26019097361111,24.220103980449185,,0,0.0,,0,0.0,-0.940014178670689,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-04-15,0.0,0.0,0.0,7.311485e-12,7.258194e-12,7.285346999999999e-12,4.2263082e-11,4.223466e-11,4.224887028571429e-11,8.824941e-12,3.545775e-14,1.6848616603333334e-12,9.070522e-13,3.6446544e-15,1.7319325327023808e-13,0.0,0.0,0.0,5.8071237e-10,5.802576e-10,5.804849914285714e-10,2.700773e-11,2.6986413e-11,2.6997579000000002e-11,6.1861627e-13,2.4832569e-15,1.1807068551845238e-13,1.612932e-11,1.611511e-11,1.6122215e-11,1127.43,151.04764,470.7253038095238,,,,,,,,,,104,1,15,0,87,3,1,1,6,0,3,3,61,43,0,3550308
2001-04-22,2715648.0,3.599998771308677e-12,949538.0317460316,-18149.0,-522329.125,-284815.27728174604,1980.925094604492,23.12227153778076,659.6748494269356,10.7,4.5,8.971428571428572,0.0,30.9,16.1,21.928571428571427,34.0,64.21428571428571,2.6,25.19100387187556,23.1208385035454,24.12634169447363,,0,0.0,,0,0.0,-0.912172592083969,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-04-22,0.0,0.0,0.0,7.2208906e-12,6.8425265e-12,7.032089171428572e-12,4.2277293e-11,4.2263082e-11,4.2271202571428577e-11,9.141132e-12,4.045375e-14,1.8380649109761907e-12,9.396928e-13,4.1616016e-15,1.8901797891607144e-13,0.0,0.0,0.0,5.8003025e-10,5.795755e-10,5.798353642857143e-10,2.6979308e-11,2.6957991e-11,2.6969157e-11,6.410428e-13,2.8275993e-15,1.2872765417261905e-13,1.6136426e-11,1.612932e-11,1.613338057142857e-11,1173.5558,153.39018,523.3745435119048,,,,,,,,,,115,1,16,0,81,6,4,3,4,6,1,4,54,61,0,3550308
2001-04-29,2558400.0,3.599998771308677e-12,889051.9365079365,-50604.25,-522962.125,-284553.49503968254,2199.470474243164,11.943572998046877,666.066408429827,10.4,2.5,8.157142857142857,0.0,31.1,17.9,23.542857142857144,32.0,61.74285714285714,2.5285714285714285,25.390312274864463,23.67985512405201,24.82891314451593,,0,0.0,,0,0.0,-0.927828688013862,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-04-29,0.0,0.0,0.0,6.780354e-12,6.4002137e-12,6.590537614285715e-12,4.2305714e-11,4.2291504e-11,4.2295564000000003e-11,7.975842e-12,3.3709147e-14,1.558275586875e-12,8.2067686e-13,3.4737838e-15,1.604353893779762e-13,0.0,0.0,0.0,5.795755e-10,5.788934e-10,5.792181928571428e-10,2.6950886e-11,2.692957e-11,2.6940735285714288e-11,5.571099e-13,2.3436114e-15,1.0862764057202381e-13,1.6150636e-11,1.6136426e-11,1.6143531e-11,1277.3278,177.48099,611.5084549404762,,,,,,,,,,129,2,17,0,88,5,2,3,2,4,8,8,62,67,0,3550308
2001-05-06,2544640.0,3.599998771308677e-12,826116.0634920635,-22805.9375,-578627.625,-290077.8154761905,2149.352798461914,14.615952491760254,715.235103448232,9.5,3.3,8.057142857142857,3.9,31.7,12.2,21.11428571428572,24.0,63.48571428571428,2.814285714285714,27.35927911771549,23.661003725777743,25.25481168267325,,0,0.0,,0,0.0,-0.943457036314067,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-05-06,0.0,0.0,0.0,6.338041e-12,5.959677e-12,6.1484785142857145e-12,4.2319925e-11,4.2305714e-11,4.231586471428571e-11,6.615153e-12,2.697148e-14,1.2713901920535713e-12,6.8167694e-13,2.7850985e-15,1.3113222951666667e-13,0.0,0.0,0.0,5.788934e-10,5.7843863e-10,5.786335271428572e-10,2.6922464e-11,2.6901148e-11,2.691231357142857e-11,4.594103e-13,1.8596236e-15,8.802303962142858e-14,1.6157742e-11,1.6150636e-11,1.6154696571428572e-11,1177.1008,111.79674,422.907062625,,,,,,,,,,101,2,18,0,74,3,1,3,3,5,2,5,60,41,0,3550308
2001-05-13,2352000.0,3.599998771308677e-12,463891.8095238095,-7791.0,-497327.0,-145823.07638888888,1304.9746599197388,21.32920932769776,463.4296164966765,9.2,0.0,4.085714285714286,55.400000000000006,27.5,12.4,17.914285714285715,47.0,79.77142857142857,1.8285714285714287,24.515916745700583,15.109619637365135,20.694893262206868,,0,0.0,,0,0.0,-0.752111628776342,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-05-13,0.0,0.0,0.0,5.8957283e-12,5.5173643e-12,5.7069269714285714e-12,4.2348347e-11,4.2334136e-11,4.2340226428571427e-11,5.252687e-12,2.0233815e-14,9.84445534309524e-13,5.42677e-13,2.0964133e-15,1.0182773111845238e-13,0.0,0.0,0.0,5.7821126e-10,5.777565e-10,5.779838885714285e-10,2.6894043e-11,2.6872726e-11,2.6883892e-11,3.6171066e-13,1.3760694e-15,6.74163907125e-14,1.6171953e-11,1.6157742e-11,1.6164847142857144e-11,1297.7565,119.738754,492.0801564166667,,,,,,,,,,117,1,19,0,78,6,8,1,6,5,5,3,67,50,0,3550308
2001-05-20,2348544.0,3.599998771308677e-12,461604.5714285714,-17126.0,-501211.125,-155607.73164682538,1334.7121839523315,33.02863121032715,547.1191325566125,10.3,0.0,4.542857142857143,19.6,21.9,9.4,15.228571428571428,46.0,78.38571428571429,3.3714285714285714,28.91990633427257,16.395835448284522,23.447940953650225,,0,0.0,,0,0.0,-0.654971468666774,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-05-20,0.0,0.0,0.0,5.455192e-12,5.172751e-12,5.300141314285714e-12,4.237677e-11,4.2348347e-11,4.236255814285714e-11,3.891998e-12,1.4772905e-14,7.13052551970238e-13,4.0356607e-13,1.535664e-15,7.407569219583334e-14,0.0,0.0,0.0,5.7752914e-10,5.770744e-10,5.773667285714285e-10,2.686562e-11,2.6844305e-11,2.6855470000000004e-11,2.6401104e-13,9.913945e-16,4.802069258928571e-14,1.6179058e-11,1.6171953e-11,1.6176013e-11,1227.6476,131.07785,438.2870630357143,,,,,,,,,,124,0,20,0,71,13,6,2,7,5,5,4,61,63,0,3550308
2001-05-27,1982336.0,3.599998771308677e-12,461387.1746031746,-17454.0,-387825.0,-157171.16220238095,1259.031044960022,22.962132453918457,449.0781007872688,4.9,0.0,2.7857142857142856,0.0,24.3,13.7,18.085714285714285,48.0,76.77142857142857,2.685714285714286,24.828200127478684,18.014256671900707,21.89359308740569,,0,0.0,,0,0.0,-0.654426507857764,-0.3,,,,,,,,,,,,,,,,,,,,,,2001-05-27,0.0,0.0,0.0,5.1336713e-12,4.899192e-12,5.0164317142857146e-12,4.239098e-11,4.237677e-11,4.238489e-11,2.8750335e-12,1.1012025e-14,5.374348248071428e-13,2.9887204e-13,1.1449175e-15,5.5878515082142855e-14,0.0,0.0,0.0,5.770744e-10,5.7639227e-10,5.767495642857143e-10,2.6837199e-11,2.6815883e-11,2.682704857142857e-11,1.9295676e-13,7.389922e-16,3.6068870123630956e-14,1.6193269e-11,1.6179058e-11,1.6186163857142858e-11,1052.509,187.69756,516.2320468452381,,,,,,,,,,119,0,21,0,77,5,6,7,3,4,6,2,68,51,0,3550308
2001-06-03,2107136.0,3.599998771308677e-12,650776.8888888889,-21044.0,-448513.0,-205934.04761904763,1393.200457572937,17.133411407470703,443.03099610313535,,,,7.2,27.9,16.1,20.62857142857143,40.0,72.55714285714285,2.757142857142857,23.74767906647108,21.306936021159764,22.71902105307428,,0,0.0,,0,0.0,-0.668818228847764,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-06-03,0.0,0.0,0.0,4.8601123e-12,4.625633e-12,4.742872742857143e-12,4.24194e-11,4.239098e-11,4.240722e-11,2.115641e-12,7.251144e-15,3.7735443801785716e-13,2.1993518e-13,7.539542e-16,3.9234617788690476e-14,0.0,0.0,0.0,5.7639227e-10,5.759375e-10,5.761324057142858e-10,2.6808777e-11,2.6787461e-11,2.6798626714285712e-11,1.4199752e-13,4.8658994e-16,2.5324469043154765e-14,1.6200374e-11,1.6193269e-11,1.6197329e-11,1109.2854,159.2933,561.0522485714285,,,,,,,,,,91,1,22,0,57,4,3,1,8,6,2,2,49,42,0,3550308
2001-06-10,2086784.0,3.599998771308677e-12,648161.5238095238,-18555.0,-424470.0,-215475.10416666663,1493.4664363861084,12.450271606445312,401.0958080140371,,,,3.0,28.1,15.9,20.3,45.0,73.54285714285713,2.0571428571428574,24.33957075259557,19.70453751891559,22.29052240549373,,0,0.0,,0,0.0,-0.696116808300476,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-06-10,0.0,0.0,0.0,4.5865534e-12,4.3538506e-12,4.470582614285714e-12,4.2433612e-11,4.24194e-11,4.242955142857143e-11,1.3562484e-12,3.491131e-15,2.172541602386905e-13,1.4099832e-13,3.629909e-16,2.2589741516011905e-14,0.0,0.0,0.0,5.7571015e-10,5.752554e-10,5.755152642857142e-10,2.6780356e-11,2.675904e-11,2.6770205285714288e-11,9.101053e-14,2.342961e-16,1.4580621782916666e-14,1.6214585e-11,1.6200374e-11,1.6207479857142855e-11,1361.1543,177.92142,640.2046124999999,,,,,,,,,,116,0,23,0,75,6,6,4,5,6,2,4,60,56,0,3550308
2001-06-17,2079104.0,3.599998771308677e-12,651023.746031746,-28009.0,-474191.0,-255832.2123015873,2228.993789672852,25.78057861328125,600.7796786550491,,,,0.0,27.1,12.6,19.457142857142856,35.0,65.6,2.7,25.00487556040284,21.68896319491325,23.561286715846315,,0,0.0,,0,0.0,-0.653614536892537,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-06-17,0.0,0.0,0.0,4.3147708e-12,4.131806e-12,4.207428028571429e-12,4.2462034e-11,4.2447823e-11,4.245391342857143e-11,5.9663385e-13,2.6855688000000004e-16,6.318908045589286e-14,6.203371e-14,2.7918206000000003e-17,6.563954336928571e-15,0.0,0.0,0.0,5.752554e-10,5.745733e-10,5.748980928571429e-10,2.6751934e-11,2.6730618e-11,2.674178357142857e-11,4.0051296e-14,1.8024861e-17,4.255236836642857e-15,1.622169e-11,1.6214585e-11,1.6218645e-11,1257.1389,170.33896,517.6200933333333,,,,,,,,,,90,1,24,0,60,4,3,2,2,3,6,2,51,39,0,3550308
2001-06-24,2143424.0,3.599998771308677e-12,384000.50793650793,-17958.0,-567735.0,-154015.95634920636,1136.7738189697266,51.93678188323975,427.0828556863089,,,,5.4,22.9,6.4,13.657142857142857,40.0,83.12857142857142,2.814285714285714,35.221920338949424,19.259213592495637,24.264522133071747,,0,0.0,,0,0.0,-0.671331538092856,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-06-24,0.0,0.0,0.0,4.126477e-12,4.0945025e-12,4.1104897857142855e-12,4.2490456e-11,4.2462034e-11,4.247421485714286e-11,2.1831426e-12,2.1623339e-15,2.761166202434524e-13,2.239875e-13,2.2177363000000001e-16,2.8326115660297618e-14,0.0,0.0,0.0,5.745733e-10,5.7411853e-10,5.743134271428572e-10,2.6723512e-11,2.6702196e-11,2.6713361571428573e-11,1.5365487e-13,1.5216784e-16,1.9434064701666667e-14,1.6235902e-11,1.622169e-11,1.6228796e-11,1195.1864,144.88376,492.0195736904762,,,,,,,,,,86,1,25,0,44,4,5,4,9,6,5,3,42,44,0,3550308
2001-07-01,2122944.0,3.599998771308677e-12,607370.6666666666,-16683.0,-510602.125,-249392.9250992064,1529.9257640838623,57.70182418823242,516.835677320995,,,,16.1,26.7,7.6,15.142857142857142,45.0,75.55714285714285,3.1,33.16644165684126,22.411414923020526,25.47390456714313,,0,0.0,,0,0.0,-0.669512857547721,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-07-01,0.0,0.0,0.0,4.0891734e-12,4.057199e-12,4.073186185714286e-12,4.2504666e-11,4.2490456e-11,4.2498576e-11,4.220624e-12,1.2250623e-14,7.056483823571429e-13,4.3298698e-13,1.2568076e-15,7.238670423809524e-14,0.0,0.0,0.0,5.7389116e-10,5.734364e-10,5.736637885714286e-10,2.669509e-11,2.6673774e-11,2.6684939714285716e-11,2.9709568e-13,8.62158e-16,4.9665200572619046e-14,1.6243007e-11,1.6235902e-11,1.6238947e-11,918.11536,151.0717,432.2297460714286,,,,,,,,,,105,0,26,0,59,9,6,2,7,7,4,3,47,58,0,3550308
2001-07-08,2127936.0,3.599998771308677e-12,706175.4920634921,-20368.0,-527937.0,-285610.6964285714,1460.3724975585938,14.369494438171388,416.02502941706825,,,,0.0,27.8,10.4,18.385714285714283,30.0,68.27142857142857,1.9714285714285715,24.995324219431154,21.80684975031781,23.7496416098515,,0,0.0,,0,0.0,-0.680335984545708,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-07-08,0.0,0.0,0.0,4.05187e-12,4.0198955e-12,4.035882785714286e-12,4.2533088e-11,4.2504666e-11,4.252090714285714e-11,6.258105e-12,2.2343249e-14,1.1351920198809525e-12,6.42153e-13,2.2915706e-15,1.1645170408928572e-13,0.0,0.0,0.0,5.7320904e-10,5.727543e-10,5.730466285714286e-10,2.6666669e-11,2.6645353e-11,2.665753328571429e-11,4.405365e-13,1.5720939e-15,7.989460256130953e-14,1.6257218e-11,1.6243007e-11,1.625011214285714e-11,1079.5367,196.4699,565.3328499404762,,,,,,,,,,123,0,27,0,73,7,6,9,10,4,3,3,71,52,0,3550308
2001-07-15,2156736.0,3.599998771308677e-12,593367.873015873,-20297.0,-535922.4375,-228984.49801587305,1793.9441623687744,21.361780166625977,532.5255161921183,,,,4.9,26.3,10.0,16.742857142857144,36.0,73.28571428571429,1.9,30.06269665627785,21.03456643114956,24.45619135031132,,0,0.0,,0,0.0,-0.65788019209557,-0.1,,,,,,,,,,,,,,,,,,,,,,2001-07-15,0.0,0.0,0.0,4.0145665e-12,3.982592e-12,3.9985792e-12,4.25473e-11,4.2533088e-11,4.2541209142857145e-11,8.2955864e-12,3.2432397e-14,1.5646677891726191e-12,8.5109697e-13,3.3263331e-15,1.6051007589285714e-13,0.0,0.0,0.0,5.727543e-10,5.7229954e-10,5.725269114285714e-10,2.6645353e-11,2.6624036e-11,2.6633171857142856e-11,5.839773e-13,2.2820294e-15,1.1012414421785714e-13,1.6264323e-11,1.6257218e-11,1.6260263e-11,1171.5238,130.2292,481.0153135714286,,,,,,,,,,76,0,28,0,40,5,3,5,8,5,5,2,29,47,0,3550308
